8f66d910-172e-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-31 03:54:33;6;2022-08-31 03:54:33;36;2022-08-31 03:54:33;512;2022-08-31 03:54:33;42;2022-08-31 05:19:33;0;2022-08-31 03:54:33;43;2022-08-31 03:54:33;1;2022-08-31 05:19:33;28.7;2022-08-31 03:54:33;1579614631;2022-08-31 04:44:33;normal
;2022-08-31 03:59:33;6;2022-08-31 03:59:33;36;2022-08-31 03:59:33;498;2022-08-31 03:59:33;42;2022-08-31 05:29:33;0;2022-08-31 03:59:33;43;2022-08-31 03:59:33;1;2022-08-31 05:29:33;28.7;2022-08-31 03:59:33;1579614931;2022-08-31 04:49:33;normal
;2022-08-31 04:04:33;5;2022-08-31 04:04:33;36;2022-08-31 04:04:33;509;2022-08-31 04:04:33;42;2022-08-31 05:29:34;0;2022-08-31 04:04:33;43;2022-08-31 04:04:33;1;2022-08-31 05:29:34;28.6;2022-08-31 04:04:33;1579615231;2022-08-31 04:54:33;normal
;2022-08-31 04:09:33;6;2022-08-31 04:09:33;36;2022-08-31 04:09:33;509;2022-08-31 04:09:33;42;2022-08-31 05:34:33;0;2022-08-31 04:09:33;43;2022-08-31 04:09:33;1;2022-08-31 05:34:33;28.6;2022-08-31 04:09:33;1579615531;2022-08-31 04:59:33;normal
;2022-08-31 04:14:33;6;2022-08-31 04:14:33;36;2022-08-31 04:14:33;505;2022-08-31 04:14:33;42;2022-08-31 05:39:33;0;2022-08-31 04:14:33;44;2022-08-31 04:14:33;1;2022-08-31 05:39:33;28.6;2022-08-31 04:14:33;1579615831;2022-08-31 05:04:33;normal
;2022-08-31 04:19:33;5;2022-08-31 04:19:33;36;2022-08-31 04:19:33;512;2022-08-31 04:19:33;42;2022-08-31 05:44:33;0;2022-08-31 04:19:33;44;2022-08-31 04:19:33;1;2022-08-31 05:44:33;28.6;2022-08-31 04:19:33;1579616131;2022-08-31 05:14:33;normal
;2022-08-31 04:24:33;6;2022-08-31 04:24:33;36;2022-08-31 04:24:33;514;2022-08-31 04:24:33;42;2022-08-31 05:49:33;2;2022-08-31 04:24:33;43;2022-08-31 04:24:33;1;2022-08-31 05:49:33;28.5;2022-08-31 04:24:33;1579616431;2022-08-31 05:14:34;normal
;2022-08-31 04:29:33;6;2022-08-31 04:29:33;36;2022-08-31 04:29:33;508;2022-08-31 04:29:33;42;2022-08-31 05:54:33;2;2022-08-31 04:29:33;43;2022-08-31 04:29:33;1;2022-08-31 05:54:33;28.5;2022-08-31 04:29:33;1579616731;2022-08-31 05:19:33;normal
;2022-08-31 04:34:33;6;2022-08-31 04:34:33;36;2022-08-31 04:34:33;505;2022-08-31 04:34:33;42;2022-08-31 05:59:33;2;2022-08-31 04:34:33;43;2022-08-31 04:34:33;1;2022-08-31 05:59:33;28.5;2022-08-31 04:34:33;1579617031;2022-08-31 05:29:33;normal
;2022-08-31 04:39:33;6;2022-08-31 04:39:33;36;2022-08-31 04:39:33;502;2022-08-31 04:39:33;42;2022-08-31 06:04:33;2;2022-08-31 04:39:33;43;2022-08-31 04:39:33;1;2022-08-31 06:04:33;28.5;2022-08-31 04:39:33;1579617331;2022-08-31 05:29:34;normal
;2022-08-31 04:44:33;6;2022-08-31 04:44:33;36;2022-08-31 04:44:33;512;2022-08-31 04:44:33;42;2022-08-31 06:09:33;2;2022-08-31 04:44:33;43;2022-08-31 04:44:33;1;2022-08-31 06:09:33;28.5;2022-08-31 04:44:33;1579617631;2022-08-31 05:34:33;normal
;2022-08-31 04:49:33;6;2022-08-31 04:49:33;36;2022-08-31 04:49:33;519;2022-08-31 04:49:33;42;2022-08-31 06:14:33;5;2022-08-31 04:49:33;43;2022-08-31 04:49:33;1;2022-08-31 06:14:33;28.5;2022-08-31 04:49:33;1579617931;2022-08-31 05:39:33;normal
;2022-08-31 04:54:33;6;2022-08-31 04:54:33;36;2022-08-31 04:54:33;510;2022-08-31 04:54:33;43;2022-08-31 06:19:33;10;2022-08-31 04:54:33;44;2022-08-31 04:54:33;1;2022-08-31 06:19:33;28.5;2022-08-31 04:54:33;1579618231;2022-08-31 05:44:33;normal
;2022-08-31 04:59:33;5;2022-08-31 04:59:33;36;2022-08-31 04:59:33;504;2022-08-31 04:59:33;43;2022-08-31 06:24:33;33;2022-08-31 04:59:33;44;2022-08-31 04:59:33;1;2022-08-31 06:24:33;28.5;2022-08-31 04:59:33;1579618531;2022-08-31 05:49:33;normal
;2022-08-31 05:04:33;6;2022-08-31 05:04:33;36;2022-08-31 05:04:33;501;2022-08-31 05:04:33;43;2022-08-31 06:29:33;38;2022-08-31 05:04:33;44;2022-08-31 05:04:33;1;2022-08-31 06:29:33;28.5;2022-08-31 05:04:33;1579618831;2022-08-31 05:54:33;normal
;2022-08-31 05:14:33;6;2022-08-31 05:14:33;36;2022-08-31 05:14:33;507;2022-08-31 05:14:33;43;2022-08-31 06:34:33;43;2022-08-31 05:14:33;44;2022-08-31 05:14:33;1;2022-08-31 06:34:33;28.5;2022-08-31 05:14:33;1579619300;2022-08-31 05:59:33;normal
;2022-08-31 05:14:34;5;2022-08-31 05:14:34;36;2022-08-31 05:14:34;487;2022-08-31 05:14:34;43;2022-08-31 06:39:33;48;2022-08-31 05:14:34;43;2022-08-31 05:14:34;1;2022-08-31 06:39:33;28.6;2022-08-31 05:14:34;1579619431;2022-08-31 06:04:33;normal
;2022-08-31 05:19:33;6;2022-08-31 05:19:33;36;2022-08-31 05:19:33;498;2022-08-31 05:19:33;43;2022-08-31 06:44:33;53;2022-08-31 05:19:33;43;2022-08-31 05:19:33;1;2022-08-31 06:44:33;28.6;2022-08-31 05:19:33;1579619731;2022-08-31 06:09:33;normal
;2022-08-31 05:29:33;6;2022-08-31 05:29:33;36;2022-08-31 05:29:33;504;2022-08-31 05:29:33;43;2022-08-31 06:49:33;58;2022-08-31 05:29:33;43;2022-08-31 05:29:33;1;2022-08-31 06:49:33;28.7;2022-08-31 05:29:33;1579620200;2022-08-31 06:14:33;normal
;2022-08-31 05:29:34;6;2022-08-31 05:29:34;36;2022-08-31 05:29:34;507;2022-08-31 05:29:34;43;2022-08-31 06:54:33;64;2022-08-31 05:29:34;43;2022-08-31 05:29:34;1;2022-08-31 06:54:33;28.7;2022-08-31 05:29:34;1579620331;2022-08-31 06:19:33;normal
;2022-08-31 05:34:33;6;2022-08-31 05:34:33;36;2022-08-31 05:34:33;491;2022-08-31 05:34:33;43;2022-08-31 07:04:33;71;2022-08-31 05:34:33;43;2022-08-31 05:34:33;1;2022-08-31 07:04:33;28.8;2022-08-31 05:34:33;1579620631;2022-08-31 06:24:33;normal
;2022-08-31 05:39:33;6;2022-08-31 05:39:33;36;2022-08-31 05:39:33;507;2022-08-31 05:39:33;43;2022-08-31 07:04:34;74;2022-08-31 05:39:33;44;2022-08-31 05:39:33;1;2022-08-31 07:04:34;28.9;2022-08-31 05:39:33;1579620931;2022-08-31 06:29:33;normal
;2022-08-31 05:44:33;6;2022-08-31 05:44:33;36;2022-08-31 05:44:33;494;2022-08-31 05:44:33;43;2022-08-31 07:09:33;76;2022-08-31 05:44:33;43;2022-08-31 05:44:33;1;2022-08-31 07:09:33;28.9;2022-08-31 05:44:33;1579621231;2022-08-31 06:34:33;normal
;2022-08-31 05:49:33;6;2022-08-31 05:49:33;36;2022-08-31 05:49:33;506;2022-08-31 05:49:33;43;2022-08-31 07:14:33;79;2022-08-31 05:49:33;43;2022-08-31 05:49:33;1;2022-08-31 07:14:33;29;2022-08-31 05:49:33;1579621531;2022-08-31 06:39:33;normal
;2022-08-31 05:54:33;6;2022-08-31 05:54:33;36;2022-08-31 05:54:33;506;2022-08-31 05:54:33;43;2022-08-31 07:19:33;87;2022-08-31 05:54:33;43;2022-08-31 05:54:33;1;2022-08-31 07:19:33;29.1;2022-08-31 05:54:33;1579621831;2022-08-31 06:44:33;normal
;2022-08-31 05:59:33;6;2022-08-31 05:59:33;36;2022-08-31 05:59:33;507;2022-08-31 05:59:33;43;2022-08-31 07:24:32;89;2022-08-31 05:59:33;43;2022-08-31 05:59:33;1;2022-08-31 07:24:32;29.2;2022-08-31 05:59:33;1579622131;2022-08-31 06:49:33;normal
;2022-08-31 06:04:33;5;2022-08-31 06:04:33;36;2022-08-31 06:04:33;508;2022-08-31 06:04:33;43;2022-08-31 07:29:33;92;2022-08-31 06:04:33;43;2022-08-31 06:04:33;1;2022-08-31 07:29:33;29.3;2022-08-31 06:04:33;1579622431;2022-08-31 06:54:33;normal
;2022-08-31 06:09:33;6;2022-08-31 06:09:33;36;2022-08-31 06:09:33;513;2022-08-31 06:09:33;43;2022-08-31 07:34:33;92;2022-08-31 06:09:33;44;2022-08-31 06:09:33;1;2022-08-31 07:34:33;29.4;2022-08-31 06:09:33;1579622731;2022-08-31 07:04:33;normal
;2022-08-31 06:14:33;6;2022-08-31 06:14:33;36;2022-08-31 06:14:33;507;2022-08-31 06:14:33;43;2022-08-31 07:39:32;97;2022-08-31 06:14:33;44;2022-08-31 06:14:33;1;2022-08-31 07:39:32;29.5;2022-08-31 06:14:33;1579623031;2022-08-31 07:04:34;normal
;2022-08-31 06:19:33;6;2022-08-31 06:19:33;36;2022-08-31 06:19:33;498;2022-08-31 06:19:33;43;2022-08-31 07:44:33;25;2022-08-31 06:19:33;46;2022-08-31 06:19:33;1;2022-08-31 07:44:33;29.6;2022-08-31 06:19:33;1579623331;2022-08-31 07:09:33;normal
;2022-08-31 06:24:33;6;2022-08-31 06:24:33;36;2022-08-31 06:24:33;500;2022-08-31 06:24:33;43;2022-08-31 07:49:33;20;2022-08-31 06:24:33;44;2022-08-31 06:24:33;1;2022-08-31 07:49:33;29.6;2022-08-31 06:24:33;1579623631;2022-08-31 07:14:33;normal
;2022-08-31 06:29:33;5;2022-08-31 06:29:33;36;2022-08-31 06:29:33;529;2022-08-31 06:29:33;43;2022-08-31 07:54:32;20;2022-08-31 06:29:33;43;2022-08-31 06:29:33;1;2022-08-31 07:54:32;29.6;2022-08-31 06:29:33;1579623931;2022-08-31 07:19:33;normal
;2022-08-31 06:34:33;6;2022-08-31 06:34:33;36;2022-08-31 06:34:33;513;2022-08-31 06:34:33;43;2022-08-31 07:59:32;10;2022-08-31 06:34:33;43;2022-08-31 06:34:33;1;2022-08-31 07:59:32;29.7;2022-08-31 06:34:33;1579624231;2022-08-31 07:24:32;normal
;2022-08-31 06:39:33;6;2022-08-31 06:39:33;36;2022-08-31 06:39:33;495;2022-08-31 06:39:33;43;2022-08-31 08:04:32;10;2022-08-31 06:39:33;43;2022-08-31 06:39:33;1;2022-08-31 08:04:32;29.7;2022-08-31 06:39:33;1579624531;2022-08-31 07:29:33;normal
;2022-08-31 06:44:33;6;2022-08-31 06:44:33;36;2022-08-31 06:44:33;495;2022-08-31 06:44:33;43;2022-08-31 08:14:33;7;2022-08-31 06:44:33;47;2022-08-31 06:44:33;1;2022-08-31 08:14:33;29.7;2022-08-31 06:44:33;1579624831;2022-08-31 07:34:33;normal
;2022-08-31 06:49:33;6;2022-08-31 06:49:33;36;2022-08-31 06:49:33;513;2022-08-31 06:49:33;43;2022-08-31 08:14:34;5;2022-08-31 06:49:33;43;2022-08-31 06:49:33;1;2022-08-31 08:14:34;29.7;2022-08-31 06:49:33;1579625131;2022-08-31 07:39:32;normal
;2022-08-31 06:54:33;6;2022-08-31 06:54:33;36;2022-08-31 06:54:33;501;2022-08-31 06:54:33;43;2022-08-31 08:19:32;5;2022-08-31 06:54:33;43;2022-08-31 06:54:33;1;2022-08-31 08:19:32;29.7;2022-08-31 06:54:33;1579625431;2022-08-31 07:44:33;normal
;2022-08-31 07:04:33;6;2022-08-31 07:04:33;36;2022-08-31 07:04:33;517;2022-08-31 07:04:33;43;2022-08-31 08:24:32;5;2022-08-31 07:04:33;43;2022-08-31 07:04:33;1;2022-08-31 08:24:32;29.7;2022-08-31 07:04:33;1579625900;2022-08-31 07:49:33;normal
;2022-08-31 07:04:34;6;2022-08-31 07:04:34;36;2022-08-31 07:04:34;511;2022-08-31 07:04:34;42;2022-08-31 08:29:32;5;2022-08-31 07:04:34;43;2022-08-31 07:04:34;1;2022-08-31 08:29:32;29.7;2022-08-31 07:04:34;1579626031;2022-08-31 07:54:32;normal
;2022-08-31 07:09:33;6;2022-08-31 07:09:33;36;2022-08-31 07:09:33;513;2022-08-31 07:09:33;42;2022-08-31 08:34:33;5;2022-08-31 07:09:33;43;2022-08-31 07:09:33;1;2022-08-31 08:34:33;29.6;2022-08-31 07:09:33;1579626331;2022-08-31 07:59:32;normal
;2022-08-31 07:14:33;6;2022-08-31 07:14:33;36;2022-08-31 07:14:33;505;2022-08-31 07:14:33;42;2022-08-31 08:39:32;5;2022-08-31 07:14:33;43;2022-08-31 07:14:33;1;2022-08-31 08:39:32;29.6;2022-08-31 07:14:33;1579626631;2022-08-31 08:04:32;normal
;2022-08-31 07:19:33;6;2022-08-31 07:19:33;36;2022-08-31 07:19:33;516;2022-08-31 07:19:33;42;2022-08-31 08:44:32;2;2022-08-31 07:19:33;43;2022-08-31 07:19:33;1;2022-08-31 08:44:32;29.6;2022-08-31 07:19:33;1579626931;2022-08-31 08:14:33;normal
;2022-08-31 07:24:32;5;2022-08-31 07:24:32;36;2022-08-31 07:24:32;511;2022-08-31 07:24:32;42;2022-08-31 08:49:32;2;2022-08-31 07:24:32;43;2022-08-31 07:24:32;1;2022-08-31 08:49:32;29.5;2022-08-31 07:24:32;1579627231;2022-08-31 08:14:34;normal
;2022-08-31 07:29:33;6;2022-08-31 07:29:33;36;2022-08-31 07:29:33;510;2022-08-31 07:29:33;42;2022-08-31 08:54:32;2;2022-08-31 07:29:33;43;2022-08-31 07:29:33;1;2022-08-31 08:54:32;29.5;2022-08-31 07:29:33;1579627531;2022-08-31 08:19:32;normal
;2022-08-31 07:34:33;5;2022-08-31 07:34:33;36;2022-08-31 07:34:33;521;2022-08-31 07:34:33;42;2022-08-31 08:59:32;2;2022-08-31 07:34:33;43;2022-08-31 07:34:33;1;2022-08-31 08:59:32;29.5;2022-08-31 07:34:33;1579627831;2022-08-31 08:24:32;normal
;2022-08-31 07:39:32;6;2022-08-31 07:39:32;36;2022-08-31 07:39:32;518;2022-08-31 07:39:32;41;2022-08-31 09:04:32;2;2022-08-31 07:39:32;42;2022-08-31 07:39:32;1;2022-08-31 09:04:32;29.4;2022-08-31 07:39:32;1579628131;2022-08-31 08:29:32;normal
;2022-08-31 07:44:33;6;2022-08-31 07:44:33;36;2022-08-31 07:44:33;513;2022-08-31 07:44:33;41;2022-08-31 09:09:32;2;2022-08-31 07:44:33;43;2022-08-31 07:44:33;1;2022-08-31 09:09:32;29.4;2022-08-31 07:44:33;1579628431;2022-08-31 08:34:33;normal
;2022-08-31 07:49:33;6;2022-08-31 07:49:33;36;2022-08-31 07:49:33;519;2022-08-31 07:49:33;41;2022-08-31 09:14:32;5;2022-08-31 07:49:33;43;2022-08-31 07:49:33;1;2022-08-31 09:14:32;29.4;2022-08-31 07:49:33;1579628731;2022-08-31 08:39:32;normal
;2022-08-31 07:54:32;6;2022-08-31 07:54:32;36;2022-08-31 07:54:32;511;2022-08-31 07:54:32;41;2022-08-31 09:19:32;2;2022-08-31 07:54:32;43;2022-08-31 07:54:32;1;2022-08-31 09:19:32;29.4;2022-08-31 07:54:32;1579629031;2022-08-31 08:44:32;normal
;2022-08-31 07:59:32;4;2022-08-31 07:59:32;36;2022-08-31 07:59:32;512;2022-08-31 07:59:32;41;2022-08-31 09:24:32;7;2022-08-31 07:59:32;43;2022-08-31 07:59:32;1;2022-08-31 09:24:32;29.3;2022-08-31 07:59:32;1579629331;2022-08-31 08:49:32;normal
;2022-08-31 08:04:32;6;2022-08-31 08:04:32;36;2022-08-31 08:04:32;509;2022-08-31 08:04:32;41;2022-08-31 09:29:32;7;2022-08-31 08:04:32;43;2022-08-31 08:04:32;1;2022-08-31 09:29:32;29.3;2022-08-31 08:04:32;1579629631;2022-08-31 08:54:32;normal
;2022-08-31 08:14:33;5;2022-08-31 08:14:33;36;2022-08-31 08:14:33;521;2022-08-31 08:14:33;41;2022-08-31 09:34:32;12;2022-08-31 08:14:33;43;2022-08-31 08:14:33;1;2022-08-31 09:34:32;29.2;2022-08-31 08:14:33;1579630100;2022-08-31 08:59:32;normal
;2022-08-31 08:14:34;6;2022-08-31 08:14:34;36;2022-08-31 08:14:34;503;2022-08-31 08:14:34;40;2022-08-31 09:39:32;5;2022-08-31 08:14:34;43;2022-08-31 08:14:34;1;2022-08-31 09:39:32;29.2;2022-08-31 08:14:34;1579630231;2022-08-31 09:04:32;normal
;2022-08-31 08:19:32;6;2022-08-31 08:19:32;36;2022-08-31 08:19:32;507;2022-08-31 08:19:32;40;2022-08-31 09:44:32;2;2022-08-31 08:19:32;44;2022-08-31 08:19:32;1;2022-08-31 09:44:32;29.2;2022-08-31 08:19:32;1579630531;2022-08-31 09:09:32;normal
;2022-08-31 08:24:32;6;2022-08-31 08:24:32;36;2022-08-31 08:24:32;510;2022-08-31 08:24:32;41;2022-08-31 09:49:32;5;2022-08-31 08:24:32;43;2022-08-31 08:24:32;1;2022-08-31 09:49:32;29.1;2022-08-31 08:24:32;1579630831;2022-08-31 09:14:32;normal
;2022-08-31 08:29:32;6;2022-08-31 08:29:32;36;2022-08-31 08:29:32;503;2022-08-31 08:29:32;41;2022-08-31 09:54:32;7;2022-08-31 08:29:32;43;2022-08-31 08:29:32;1;2022-08-31 09:54:32;29.1;2022-08-31 08:29:32;1579631131;2022-08-31 09:19:32;normal
;2022-08-31 08:34:33;6;2022-08-31 08:34:33;36;2022-08-31 08:34:33;516;2022-08-31 08:34:33;41;2022-08-31 09:59:32;10;2022-08-31 08:34:33;43;2022-08-31 08:34:33;1;2022-08-31 09:59:32;29.1;2022-08-31 08:34:33;1579631431;2022-08-31 09:24:32;normal
;2022-08-31 08:39:32;6;2022-08-31 08:39:32;36;2022-08-31 08:39:32;516;2022-08-31 08:39:32;41;2022-08-31 10:04:32;15;2022-08-31 08:39:32;43;2022-08-31 08:39:32;1;2022-08-31 10:04:32;29.1;2022-08-31 08:39:32;1579631731;2022-08-31 09:29:32;normal
;2022-08-31 08:44:32;5;2022-08-31 08:44:32;36;2022-08-31 08:44:32;514;2022-08-31 08:44:32;41;2022-08-31 10:09:32;17;2022-08-31 08:44:32;43;2022-08-31 08:44:32;1;2022-08-31 10:09:32;29;2022-08-31 08:44:32;1579632031;2022-08-31 09:34:32;normal
;2022-08-31 08:49:32;6;2022-08-31 08:49:32;36;2022-08-31 08:49:32;501;2022-08-31 08:49:32;41;2022-08-31 10:14:32;17;2022-08-31 08:49:32;44;2022-08-31 08:49:32;1;2022-08-31 10:14:32;29.1;2022-08-31 08:49:32;1579632331;2022-08-31 09:39:32;normal
;2022-08-31 08:54:32;6;2022-08-31 08:54:32;36;2022-08-31 08:54:32;519;2022-08-31 08:54:32;41;2022-08-31 10:19:32;23;2022-08-31 08:54:32;45;2022-08-31 08:54:32;1;2022-08-31 10:19:32;29;2022-08-31 08:54:32;1579632631;2022-08-31 09:44:32;normal
;2022-08-31 08:59:32;6;2022-08-31 08:59:32;36;2022-08-31 08:59:32;513;2022-08-31 08:59:32;41;2022-08-31 10:24:32;17;2022-08-31 08:59:32;44;2022-08-31 08:59:32;1;2022-08-31 10:24:32;29;2022-08-31 08:59:32;1579632931;2022-08-31 09:49:32;normal
;2022-08-31 09:04:32;6;2022-08-31 09:04:32;36;2022-08-31 09:04:32;507;2022-08-31 09:04:32;41;2022-08-31 10:29:32;20;2022-08-31 09:04:32;44;2022-08-31 09:04:32;1;2022-08-31 10:29:32;29;2022-08-31 09:04:32;1579633231;2022-08-31 09:54:32;normal
;2022-08-31 09:09:32;5;2022-08-31 09:09:32;36;2022-08-31 09:09:32;509;2022-08-31 09:09:32;41;2022-08-31 10:34:32;12;2022-08-31 09:09:32;43;2022-08-31 09:09:32;1;2022-08-31 10:34:32;29;2022-08-31 09:09:32;1579633531;2022-08-31 09:59:32;normal
;2022-08-31 09:14:32;6;2022-08-31 09:14:32;36;2022-08-31 09:14:32;511;2022-08-31 09:14:32;41;2022-08-31 10:39:32;7;2022-08-31 09:14:32;43;2022-08-31 09:14:32;1;2022-08-31 10:39:32;29;2022-08-31 09:14:32;1579633831;2022-08-31 10:04:32;normal
;2022-08-31 09:19:32;5;2022-08-31 09:19:32;36;2022-08-31 09:19:32;504;2022-08-31 09:19:32;41;2022-08-31 10:44:32;5;2022-08-31 09:19:32;43;2022-08-31 09:19:32;1;2022-08-31 10:44:32;29;2022-08-31 09:19:32;1579634131;2022-08-31 10:09:32;normal
;2022-08-31 09:24:32;6;2022-08-31 09:24:32;35;2022-08-31 09:24:32;515;2022-08-31 09:24:32;41;2022-08-31 10:49:32;5;2022-08-31 09:24:32;41;2022-08-31 09:24:32;1;2022-08-31 10:49:32;29;2022-08-31 09:24:32;1579634431;2022-08-31 10:14:32;normal
;2022-08-31 09:29:32;6;2022-08-31 09:29:32;35;2022-08-31 09:29:32;509;2022-08-31 09:29:32;41;2022-08-31 10:54:32;5;2022-08-31 09:29:32;43;2022-08-31 09:29:32;1;2022-08-31 10:54:32;29;2022-08-31 09:29:32;1579634731;2022-08-31 10:19:32;normal
;2022-08-31 09:34:32;6;2022-08-31 09:34:32;35;2022-08-31 09:34:32;500;2022-08-31 09:34:32;40;2022-08-31 10:59:32;5;2022-08-31 09:34:32;43;2022-08-31 09:34:32;1;2022-08-31 10:59:32;29;2022-08-31 09:34:32;1579635031;2022-08-31 10:24:32;normal
;2022-08-31 09:39:32;6;2022-08-31 09:39:32;35;2022-08-31 09:39:32;512;2022-08-31 09:39:32;40;2022-08-31 11:04:32;5;2022-08-31 09:39:32;43;2022-08-31 09:39:32;1;2022-08-31 11:04:32;28.9;2022-08-31 09:39:32;1579635331;2022-08-31 10:29:32;normal
;2022-08-31 09:44:32;6;2022-08-31 09:44:32;35;2022-08-31 09:44:32;514;2022-08-31 09:44:32;40;2022-08-31 11:09:32;5;2022-08-31 09:44:32;43;2022-08-31 09:44:32;1;2022-08-31 11:09:32;28.9;2022-08-31 09:44:32;1579635631;2022-08-31 10:34:32;normal
;2022-08-31 09:49:32;5;2022-08-31 09:49:32;35;2022-08-31 09:49:32;501;2022-08-31 09:49:32;40;2022-08-31 11:14:32;5;2022-08-31 09:49:32;44;2022-08-31 09:49:32;1;2022-08-31 11:14:32;28.9;2022-08-31 09:49:32;1579635931;2022-08-31 10:39:32;normal
;2022-08-31 09:54:32;6;2022-08-31 09:54:32;35;2022-08-31 09:54:32;521;2022-08-31 09:54:32;40;2022-08-31 11:19:32;7;2022-08-31 09:54:32;43;2022-08-31 09:54:32;1;2022-08-31 11:19:32;28.9;2022-08-31 09:54:32;1579636231;2022-08-31 10:44:32;normal
;2022-08-31 09:59:32;5;2022-08-31 09:59:32;35;2022-08-31 09:59:32;509;2022-08-31 09:59:32;40;2022-08-31 11:24:32;12;2022-08-31 09:59:32;44;2022-08-31 09:59:32;1;2022-08-31 11:24:32;28.9;2022-08-31 09:59:32;1579636531;2022-08-31 10:49:32;normal
;2022-08-31 10:04:32;6;2022-08-31 10:04:32;35;2022-08-31 10:04:32;507;2022-08-31 10:04:32;40;2022-08-31 11:29:32;10;2022-08-31 10:04:32;44;2022-08-31 10:04:32;1;2022-08-31 11:29:32;28.9;2022-08-31 10:04:32;1579636831;2022-08-31 10:54:32;normal
;2022-08-31 10:09:32;6;2022-08-31 10:09:32;35;2022-08-31 10:09:32;499;2022-08-31 10:09:32;40;2022-08-31 11:34:32;10;2022-08-31 10:09:32;43;2022-08-31 10:09:32;1;2022-08-31 11:34:32;28.9;2022-08-31 10:09:32;1579637131;2022-08-31 10:59:32;normal
;2022-08-31 10:14:32;6;2022-08-31 10:14:32;35;2022-08-31 10:14:32;509;2022-08-31 10:14:32;40;2022-08-31 11:39:32;17;2022-08-31 10:14:32;43;2022-08-31 10:14:32;1;2022-08-31 11:39:32;28.9;2022-08-31 10:14:32;1579637431;2022-08-31 11:04:32;normal
;2022-08-31 10:19:32;6;2022-08-31 10:19:32;35;2022-08-31 10:19:32;504;2022-08-31 10:19:32;40;2022-08-31 11:44:32;15;2022-08-31 10:19:32;42;2022-08-31 10:19:32;1;2022-08-31 11:44:32;28.9;2022-08-31 10:19:32;1579637731;2022-08-31 11:09:32;normal
;2022-08-31 10:24:32;5;2022-08-31 10:24:32;35;2022-08-31 10:24:32;504;2022-08-31 10:24:32;40;2022-08-31 11:49:32;12;2022-08-31 10:24:32;43;2022-08-31 10:24:32;1;2022-08-31 11:49:32;28.9;2022-08-31 10:24:32;1579638031;2022-08-31 11:14:32;normal
;2022-08-31 10:29:32;6;2022-08-31 10:29:32;35;2022-08-31 10:29:32;497;2022-08-31 10:29:32;40;2022-08-31 11:54:32;12;2022-08-31 10:29:32;43;2022-08-31 10:29:32;1;2022-08-31 11:54:32;28.9;2022-08-31 10:29:32;1579638331;2022-08-31 11:19:32;normal
;2022-08-31 10:34:32;6;2022-08-31 10:34:32;35;2022-08-31 10:34:32;508;2022-08-31 10:34:32;40;2022-08-31 11:59:32;17;2022-08-31 10:34:32;43;2022-08-31 10:34:32;1;2022-08-31 11:59:32;29;2022-08-31 10:34:32;1579638631;2022-08-31 11:24:32;normal
;2022-08-31 10:39:32;5;2022-08-31 10:39:32;35;2022-08-31 10:39:32;515;2022-08-31 10:39:32;40;2022-08-31 12:04:32;20;2022-08-31 10:39:32;44;2022-08-31 10:39:32;1;2022-08-31 12:04:32;28.9;2022-08-31 10:39:32;1579638931;2022-08-31 11:29:32;normal
;2022-08-31 10:44:32;6;2022-08-31 10:44:32;35;2022-08-31 10:44:32;523;2022-08-31 10:44:32;40;2022-08-31 12:09:32;17;2022-08-31 10:44:32;44;2022-08-31 10:44:32;1;2022-08-31 12:09:32;29;2022-08-31 10:44:32;1579639231;2022-08-31 11:34:32;normal
;2022-08-31 10:49:32;5;2022-08-31 10:49:32;35;2022-08-31 10:49:32;520;2022-08-31 10:49:32;40;2022-08-31 12:19:32;15;2022-08-31 10:49:32;43;2022-08-31 10:49:32;1;2022-08-31 12:19:32;29;2022-08-31 10:49:32;1579639531;2022-08-31 11:39:32;normal
;2022-08-31 10:54:32;6;2022-08-31 10:54:32;35;2022-08-31 10:54:32;500;2022-08-31 10:54:32;40;2022-08-31 12:19:33;12;2022-08-31 10:54:32;44;2022-08-31 10:54:32;1;2022-08-31 12:19:33;29;2022-08-31 10:54:32;1579639831;2022-08-31 11:44:32;normal
;2022-08-31 10:59:32;6;2022-08-31 10:59:32;35;2022-08-31 10:59:32;516;2022-08-31 10:59:32;40;2022-08-31 12:24:32;10;2022-08-31 10:59:32;43;2022-08-31 10:59:32;1;2022-08-31 12:24:32;29;2022-08-31 10:59:32;1579640131;2022-08-31 11:49:32;normal
;2022-08-31 11:04:32;6;2022-08-31 11:04:32;35;2022-08-31 11:04:32;512;2022-08-31 11:04:32;40;2022-08-31 12:29:32;5;2022-08-31 11:04:32;44;2022-08-31 11:04:32;1;2022-08-31 12:29:32;29;2022-08-31 11:04:32;1579640431;2022-08-31 11:54:32;normal
;2022-08-31 11:09:32;6;2022-08-31 11:09:32;35;2022-08-31 11:09:32;522;2022-08-31 11:09:32;40;2022-08-31 12:34:31;7;2022-08-31 11:09:32;44;2022-08-31 11:09:32;1;2022-08-31 12:34:31;29;2022-08-31 11:09:32;1579640731;2022-08-31 11:59:32;normal
