c5f6b3c0-172d-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-28 00:10:32;83;2022-08-28 00:10:32;38;2022-08-28 00:10:32;643;2022-08-28 00:10:32;31;2022-08-28 00:10:32;0;2022-08-28 00:10:32;44;2022-08-28 00:10:32;1;2022-08-28 00:10:32;31;2022-08-28 00:10:32;1661634632;2022-08-28 00:30:32;normal
;2022-08-28 00:15:32;83;2022-08-28 00:15:32;38;2022-08-28 00:15:32;644;2022-08-28 00:15:32;31;2022-08-28 00:15:32;0;2022-08-28 00:15:32;44;2022-08-28 00:15:32;1;2022-08-28 00:15:32;31;2022-08-28 00:15:32;1661634932;2022-08-28 00:35:32;normal
;2022-08-28 00:20:32;82;2022-08-28 00:20:32;38;2022-08-28 00:20:32;608;2022-08-28 00:20:32;31;2022-08-28 00:20:32;0;2022-08-28 00:20:32;44;2022-08-28 00:20:32;1;2022-08-28 00:20:32;31;2022-08-28 00:20:32;1661635232;2022-08-28 00:40:32;normal
;2022-08-28 00:25:32;82;2022-08-28 00:25:32;38;2022-08-28 00:25:32;630;2022-08-28 00:25:32;31;2022-08-28 00:25:32;0;2022-08-28 00:25:32;44;2022-08-28 00:25:32;1;2022-08-28 00:25:32;31;2022-08-28 00:25:32;1661635532;2022-08-28 00:45:32;normal
;2022-08-28 00:30:32;83;2022-08-28 00:30:32;38;2022-08-28 00:30:32;644;2022-08-28 00:30:32;31;2022-08-28 00:30:32;0;2022-08-28 00:30:32;44;2022-08-28 00:30:32;1;2022-08-28 00:30:32;30.9;2022-08-28 00:30:32;1661635832;2022-08-28 00:50:32;normal
;2022-08-28 00:35:32;83;2022-08-28 00:35:32;38;2022-08-28 00:35:32;636;2022-08-28 00:35:32;31;2022-08-28 00:35:32;0;2022-08-28 00:35:32;44;2022-08-28 00:35:32;1;2022-08-28 00:35:32;31;2022-08-28 00:35:32;1661636132;2022-08-28 00:55:32;normal
;2022-08-28 00:40:32;83;2022-08-28 00:40:32;38;2022-08-28 00:40:32;636;2022-08-28 00:40:32;31;2022-08-28 00:40:32;0;2022-08-28 00:40:32;44;2022-08-28 00:40:32;1;2022-08-28 00:40:32;30.9;2022-08-28 00:40:32;1661636432;2022-08-28 01:00:32;normal
;2022-08-28 00:45:32;83;2022-08-28 00:45:32;38;2022-08-28 00:45:32;626;2022-08-28 00:45:32;31;2022-08-28 00:45:32;0;2022-08-28 00:45:32;44;2022-08-28 00:45:32;1;2022-08-28 00:45:32;30.9;2022-08-28 00:45:32;1661636732;2022-08-28 01:05:32;normal
;2022-08-28 00:50:32;82;2022-08-28 00:50:32;38;2022-08-28 00:50:32;639;2022-08-28 00:50:32;31;2022-08-28 00:50:32;0;2022-08-28 00:50:32;44;2022-08-28 00:50:32;1;2022-08-28 00:50:32;30.9;2022-08-28 00:50:32;1661637032;2022-08-28 01:10:32;normal
;2022-08-28 00:55:32;82;2022-08-28 00:55:32;38;2022-08-28 00:55:32;643;2022-08-28 00:55:32;31;2022-08-28 00:55:32;0;2022-08-28 00:55:32;44;2022-08-28 00:55:32;1;2022-08-28 00:55:32;30.9;2022-08-28 00:55:32;1661637332;2022-08-28 01:15:32;normal
;2022-08-28 01:00:32;83;2022-08-28 01:00:32;38;2022-08-28 01:00:32;651;2022-08-28 01:00:32;31;2022-08-28 01:00:32;0;2022-08-28 01:00:32;44;2022-08-28 01:00:32;1;2022-08-28 01:00:32;30.9;2022-08-28 01:00:32;1661637632;2022-08-28 01:20:32;normal
;2022-08-28 01:05:32;83;2022-08-28 01:05:32;38;2022-08-28 01:05:32;640;2022-08-28 01:05:32;31;2022-08-28 01:05:32;0;2022-08-28 01:05:32;44;2022-08-28 01:05:32;1;2022-08-28 01:05:32;30.9;2022-08-28 01:05:32;1661637932;2022-08-28 01:25:32;normal
;2022-08-28 01:10:32;84;2022-08-28 01:10:32;38;2022-08-28 01:10:32;642;2022-08-28 01:10:32;31;2022-08-28 01:10:32;0;2022-08-28 01:10:32;44;2022-08-28 01:10:32;1;2022-08-28 01:10:32;30.9;2022-08-28 01:10:32;1661638232;2022-08-28 01:30:32;normal
;2022-08-28 01:15:32;83;2022-08-28 01:15:32;38;2022-08-28 01:15:32;635;2022-08-28 01:15:32;31;2022-08-28 01:15:32;0;2022-08-28 01:15:32;44;2022-08-28 01:15:32;1;2022-08-28 01:15:32;30.9;2022-08-28 01:15:32;1661638532;2022-08-28 01:35:32;normal
;2022-08-28 01:20:32;82;2022-08-28 01:20:32;38;2022-08-28 01:20:32;627;2022-08-28 01:20:32;31;2022-08-28 01:20:32;0;2022-08-28 01:20:32;44;2022-08-28 01:20:32;1;2022-08-28 01:20:32;30.9;2022-08-28 01:20:32;1661638832;2022-08-28 01:40:32;normal
;2022-08-28 01:25:32;83;2022-08-28 01:25:32;38;2022-08-28 01:25:32;638;2022-08-28 01:25:32;31;2022-08-28 01:25:32;0;2022-08-28 01:25:32;44;2022-08-28 01:25:32;1;2022-08-28 01:25:32;30.9;2022-08-28 01:25:32;1661639132;2022-08-28 01:45:32;normal
;2022-08-28 01:30:32;83;2022-08-28 01:30:32;38;2022-08-28 01:30:32;639;2022-08-28 01:30:32;31;2022-08-28 01:30:32;0;2022-08-28 01:30:32;44;2022-08-28 01:30:32;1;2022-08-28 01:30:32;30.9;2022-08-28 01:30:32;1661639432;2022-08-28 01:50:32;normal
;2022-08-28 01:35:32;83;2022-08-28 01:35:32;38;2022-08-28 01:35:32;634;2022-08-28 01:35:32;31;2022-08-28 01:35:32;0;2022-08-28 01:35:32;44;2022-08-28 01:35:32;1;2022-08-28 01:35:32;30.9;2022-08-28 01:35:32;1661639732;2022-08-28 01:55:32;normal
;2022-08-28 01:40:32;83;2022-08-28 01:40:32;38;2022-08-28 01:40:32;650;2022-08-28 01:40:32;31;2022-08-28 01:40:32;0;2022-08-28 01:40:32;44;2022-08-28 01:40:32;1;2022-08-28 01:40:32;30.9;2022-08-28 01:40:32;1661640032;2022-08-28 02:00:32;normal
;2022-08-28 01:45:32;82;2022-08-28 01:45:32;38;2022-08-28 01:45:32;635;2022-08-28 01:45:32;31;2022-08-28 01:45:32;0;2022-08-28 01:45:32;44;2022-08-28 01:45:32;1;2022-08-28 01:45:32;30.8;2022-08-28 01:45:32;1661640332;2022-08-28 02:05:32;normal
;2022-08-28 01:50:32;83;2022-08-28 01:50:32;38;2022-08-28 01:50:32;626;2022-08-28 01:50:32;32;2022-08-28 01:50:32;0;2022-08-28 01:50:32;44;2022-08-28 01:50:32;1;2022-08-28 01:50:32;30.8;2022-08-28 01:50:32;1661640632;2022-08-28 02:10:32;normal
;2022-08-28 01:55:32;83;2022-08-28 01:55:32;38;2022-08-28 01:55:32;640;2022-08-28 01:55:32;32;2022-08-28 01:55:32;0;2022-08-28 01:55:32;44;2022-08-28 01:55:32;1;2022-08-28 01:55:32;30.8;2022-08-28 01:55:32;1661640932;2022-08-28 02:15:32;normal
;2022-08-28 02:00:32;82;2022-08-28 02:00:32;38;2022-08-28 02:00:32;639;2022-08-28 02:00:32;31;2022-08-28 02:00:32;0;2022-08-28 02:00:32;44;2022-08-28 02:00:32;1;2022-08-28 02:00:32;30.8;2022-08-28 02:00:32;1661641232;2022-08-28 02:20:32;normal
;2022-08-28 02:05:32;82;2022-08-28 02:05:32;38;2022-08-28 02:05:32;638;2022-08-28 02:05:32;31;2022-08-28 02:05:32;0;2022-08-28 02:05:32;44;2022-08-28 02:05:32;1;2022-08-28 02:05:32;30.8;2022-08-28 02:05:32;1661641532;2022-08-28 02:25:32;normal
;2022-08-28 02:10:32;83;2022-08-28 02:10:32;38;2022-08-28 02:10:32;640;2022-08-28 02:10:32;32;2022-08-28 02:10:32;0;2022-08-28 02:10:32;44;2022-08-28 02:10:32;1;2022-08-28 02:10:32;30.8;2022-08-28 02:10:32;1661641832;2022-08-28 02:30:32;normal
;2022-08-28 02:15:32;82;2022-08-28 02:15:32;38;2022-08-28 02:15:32;634;2022-08-28 02:15:32;32;2022-08-28 02:15:32;0;2022-08-28 02:15:32;44;2022-08-28 02:15:32;1;2022-08-28 02:15:32;30.8;2022-08-28 02:15:32;1661642132;2022-08-28 02:35:32;normal
;2022-08-28 02:20:32;78;2022-08-28 02:20:32;38;2022-08-28 02:20:32;627;2022-08-28 02:20:32;31;2022-08-28 02:20:32;0;2022-08-28 02:20:32;44;2022-08-28 02:20:32;1;2022-08-28 02:20:32;30.8;2022-08-28 02:20:32;1661642432;2022-08-28 02:40:32;normal
;2022-08-28 02:25:32;83;2022-08-28 02:25:32;38;2022-08-28 02:25:32;630;2022-08-28 02:25:32;32;2022-08-28 02:25:32;0;2022-08-28 02:25:32;44;2022-08-28 02:25:32;1;2022-08-28 02:25:32;30.8;2022-08-28 02:25:32;1661642732;2022-08-28 02:45:32;normal
;2022-08-28 02:30:32;82;2022-08-28 02:30:32;38;2022-08-28 02:30:32;622;2022-08-28 02:30:32;32;2022-08-28 02:30:32;0;2022-08-28 02:30:32;44;2022-08-28 02:30:32;1;2022-08-28 02:30:32;30.8;2022-08-28 02:30:32;1661643032;2022-08-28 02:50:32;normal
;2022-08-28 02:35:32;83;2022-08-28 02:35:32;38;2022-08-28 02:35:32;631;2022-08-28 02:35:32;31;2022-08-28 02:35:32;0;2022-08-28 02:35:32;44;2022-08-28 02:35:32;1;2022-08-28 02:35:32;30.8;2022-08-28 02:35:32;1661643332;2022-08-28 02:55:32;normal
;2022-08-28 02:40:32;82;2022-08-28 02:40:32;38;2022-08-28 02:40:32;638;2022-08-28 02:40:32;32;2022-08-28 02:40:32;0;2022-08-28 02:40:32;44;2022-08-28 02:40:32;1;2022-08-28 02:40:32;30.8;2022-08-28 02:40:32;1661643632;2022-08-28 03:00:32;normal
;2022-08-28 02:45:32;83;2022-08-28 02:45:32;38;2022-08-28 02:45:32;630;2022-08-28 02:45:32;31;2022-08-28 02:45:32;0;2022-08-28 02:45:32;44;2022-08-28 02:45:32;1;2022-08-28 02:45:32;30.8;2022-08-28 02:45:32;1661643932;2022-08-28 03:05:32;normal
;2022-08-28 02:50:32;83;2022-08-28 02:50:32;38;2022-08-28 02:50:32;639;2022-08-28 02:50:32;31;2022-08-28 02:50:32;0;2022-08-28 02:50:32;44;2022-08-28 02:50:32;1;2022-08-28 02:50:32;30.8;2022-08-28 02:50:32;1661644232;2022-08-28 03:10:32;normal
;2022-08-28 02:55:32;83;2022-08-28 02:55:32;38;2022-08-28 02:55:32;627;2022-08-28 02:55:32;31;2022-08-28 02:55:32;0;2022-08-28 02:55:32;44;2022-08-28 02:55:32;1;2022-08-28 02:55:32;30.7;2022-08-28 02:55:32;1661644532;2022-08-28 03:15:32;normal
;2022-08-28 03:00:32;83;2022-08-28 03:00:32;38;2022-08-28 03:00:32;649;2022-08-28 03:00:32;31;2022-08-28 03:00:32;0;2022-08-28 03:00:32;44;2022-08-28 03:00:32;1;2022-08-28 03:00:32;30.7;2022-08-28 03:00:32;1661644832;2022-08-28 03:20:32;normal
;2022-08-28 03:05:32;83;2022-08-28 03:05:32;38;2022-08-28 03:05:32;635;2022-08-28 03:05:32;31;2022-08-28 03:05:32;0;2022-08-28 03:05:32;44;2022-08-28 03:05:32;1;2022-08-28 03:05:32;30.7;2022-08-28 03:05:32;1661645132;2022-08-28 03:25:32;normal
;2022-08-28 03:10:32;83;2022-08-28 03:10:32;38;2022-08-28 03:10:32;647;2022-08-28 03:10:32;31;2022-08-28 03:10:32;0;2022-08-28 03:10:32;44;2022-08-28 03:10:32;1;2022-08-28 03:10:32;30.7;2022-08-28 03:10:32;1661645432;2022-08-28 03:35:32;normal
;2022-08-28 03:15:32;83;2022-08-28 03:15:32;38;2022-08-28 03:15:32;637;2022-08-28 03:15:32;31;2022-08-28 03:15:32;0;2022-08-28 03:15:32;44;2022-08-28 03:15:32;1;2022-08-28 03:15:32;30.7;2022-08-28 03:15:32;1661645732;2022-08-28 03:40:32;normal
;2022-08-28 03:20:32;83;2022-08-28 03:20:32;38;2022-08-28 03:20:32;624;2022-08-28 03:20:32;31;2022-08-28 03:20:32;0;2022-08-28 03:20:32;44;2022-08-28 03:20:32;1;2022-08-28 03:20:32;30.7;2022-08-28 03:20:32;1661646032;2022-08-28 03:45:32;normal
;2022-08-28 03:25:32;83;2022-08-28 03:25:32;38;2022-08-28 03:25:32;636;2022-08-28 03:25:32;31;2022-08-28 03:25:32;0;2022-08-28 03:25:32;44;2022-08-28 03:25:32;1;2022-08-28 03:25:32;30.7;2022-08-28 03:25:32;1661646332;2022-08-28 03:50:32;normal
;2022-08-28 03:35:32;82;2022-08-28 03:35:32;38;2022-08-28 03:35:32;626;2022-08-28 03:35:32;31;2022-08-28 03:35:32;0;2022-08-28 03:35:32;44;2022-08-28 03:35:32;1;2022-08-28 03:35:32;30.7;2022-08-28 03:35:32;1661646932;2022-08-28 03:55:32;normal
;2022-08-28 03:40:32;83;2022-08-28 03:40:32;38;2022-08-28 03:40:32;655;2022-08-28 03:40:32;31;2022-08-28 03:40:32;0;2022-08-28 03:40:32;44;2022-08-28 03:40:32;1;2022-08-28 03:40:32;30.7;2022-08-28 03:40:32;1661647232;2022-08-28 04:00:32;normal
;2022-08-28 03:45:32;83;2022-08-28 03:45:32;38;2022-08-28 03:45:32;643;2022-08-28 03:45:32;31;2022-08-28 03:45:32;0;2022-08-28 03:45:32;44;2022-08-28 03:45:32;1;2022-08-28 03:45:32;30.7;2022-08-28 03:45:32;1661647532;2022-08-28 04:05:32;normal
;2022-08-28 03:50:32;83;2022-08-28 03:50:32;38;2022-08-28 03:50:32;624;2022-08-28 03:50:32;31;2022-08-28 03:50:32;0;2022-08-28 03:50:32;44;2022-08-28 03:50:32;1;2022-08-28 03:50:32;30.6;2022-08-28 03:50:32;1661647832;2022-08-28 04:10:32;normal
;2022-08-28 03:55:32;83;2022-08-28 03:55:32;38;2022-08-28 03:55:32;636;2022-08-28 03:55:32;31;2022-08-28 03:55:32;0;2022-08-28 03:55:32;44;2022-08-28 03:55:32;1;2022-08-28 03:55:32;30.7;2022-08-28 03:55:32;1661648132;2022-08-28 04:15:32;normal
;2022-08-28 04:00:32;82;2022-08-28 04:00:32;38;2022-08-28 04:00:32;634;2022-08-28 04:00:32;31;2022-08-28 04:00:32;0;2022-08-28 04:00:32;44;2022-08-28 04:00:32;1;2022-08-28 04:00:32;30.6;2022-08-28 04:00:32;1661648432;2022-08-28 04:20:32;normal
;2022-08-28 04:05:32;84;2022-08-28 04:05:32;38;2022-08-28 04:05:32;637;2022-08-28 04:05:32;31;2022-08-28 04:05:32;0;2022-08-28 04:05:32;44;2022-08-28 04:05:32;1;2022-08-28 04:05:32;30.6;2022-08-28 04:05:32;1661648732;2022-08-28 04:25:32;normal
;2022-08-28 04:10:32;82;2022-08-28 04:10:32;38;2022-08-28 04:10:32;642;2022-08-28 04:10:32;31;2022-08-28 04:10:32;0;2022-08-28 04:10:32;44;2022-08-28 04:10:32;1;2022-08-28 04:10:32;30.6;2022-08-28 04:10:32;1661649032;2022-08-28 04:30:32;normal
;2022-08-28 04:15:32;83;2022-08-28 04:15:32;38;2022-08-28 04:15:32;649;2022-08-28 04:15:32;31;2022-08-28 04:15:32;0;2022-08-28 04:15:32;44;2022-08-28 04:15:32;1;2022-08-28 04:15:32;30.6;2022-08-28 04:15:32;1661649332;2022-08-28 04:35:32;normal
;2022-08-28 04:20:32;82;2022-08-28 04:20:32;37;2022-08-28 04:20:32;633;2022-08-28 04:20:32;31;2022-08-28 04:20:32;0;2022-08-28 04:20:32;44;2022-08-28 04:20:32;1;2022-08-28 04:20:32;30.6;2022-08-28 04:20:32;1661649632;2022-08-28 04:40:32;normal
;2022-08-28 04:25:32;83;2022-08-28 04:25:32;37;2022-08-28 04:25:32;620;2022-08-28 04:25:32;31;2022-08-28 04:25:32;0;2022-08-28 04:25:32;44;2022-08-28 04:25:32;1;2022-08-28 04:25:32;30.6;2022-08-28 04:25:32;1661649932;2022-08-28 04:45:32;normal
;2022-08-28 04:30:32;83;2022-08-28 04:30:32;37;2022-08-28 04:30:32;644;2022-08-28 04:30:32;32;2022-08-28 04:30:32;0;2022-08-28 04:30:32;44;2022-08-28 04:30:32;1;2022-08-28 04:30:32;30.6;2022-08-28 04:30:32;1661650232;2022-08-28 04:50:32;normal
;2022-08-28 04:35:32;83;2022-08-28 04:35:32;37;2022-08-28 04:35:32;634;2022-08-28 04:35:32;31;2022-08-28 04:35:32;0;2022-08-28 04:35:32;44;2022-08-28 04:35:32;1;2022-08-28 04:35:32;30.6;2022-08-28 04:35:32;1661650532;2022-08-28 04:55:32;normal
;2022-08-28 04:40:32;83;2022-08-28 04:40:32;37;2022-08-28 04:40:32;643;2022-08-28 04:40:32;31;2022-08-28 04:40:32;0;2022-08-28 04:40:32;44;2022-08-28 04:40:32;1;2022-08-28 04:40:32;30.6;2022-08-28 04:40:32;1661650832;2022-08-28 05:00:32;normal
;2022-08-28 04:45:32;83;2022-08-28 04:45:32;37;2022-08-28 04:45:32;640;2022-08-28 04:45:32;32;2022-08-28 04:45:32;0;2022-08-28 04:45:32;44;2022-08-28 04:45:32;1;2022-08-28 04:45:32;30.6;2022-08-28 04:45:32;1661651132;2022-08-28 05:05:32;normal
;2022-08-28 04:50:32;83;2022-08-28 04:50:32;37;2022-08-28 04:50:32;645;2022-08-28 04:50:32;32;2022-08-28 04:50:32;0;2022-08-28 04:50:32;44;2022-08-28 04:50:32;1;2022-08-28 04:50:32;30.6;2022-08-28 04:50:32;1661651432;2022-08-28 05:10:32;normal
;2022-08-28 04:55:32;83;2022-08-28 04:55:32;37;2022-08-28 04:55:32;643;2022-08-28 04:55:32;32;2022-08-28 04:55:32;0;2022-08-28 04:55:32;44;2022-08-28 04:55:32;1;2022-08-28 04:55:32;30.6;2022-08-28 04:55:32;1661651732;2022-08-28 05:15:32;normal
;2022-08-28 05:00:32;82;2022-08-28 05:00:32;37;2022-08-28 05:00:32;642;2022-08-28 05:00:32;32;2022-08-28 05:00:32;0;2022-08-28 05:00:32;44;2022-08-28 05:00:32;1;2022-08-28 05:00:32;30.6;2022-08-28 05:00:32;1661652032;2022-08-28 05:20:32;normal
;2022-08-28 05:05:32;83;2022-08-28 05:05:32;37;2022-08-28 05:05:32;646;2022-08-28 05:05:32;32;2022-08-28 05:05:32;0;2022-08-28 05:05:32;44;2022-08-28 05:05:32;1;2022-08-28 05:05:32;30.5;2022-08-28 05:05:32;1661652332;2022-08-28 05:25:32;normal
;2022-08-28 05:10:32;81;2022-08-28 05:10:32;37;2022-08-28 05:10:32;632;2022-08-28 05:10:32;32;2022-08-28 05:10:32;0;2022-08-28 05:10:32;44;2022-08-28 05:10:32;1;2022-08-28 05:10:32;30.5;2022-08-28 05:10:32;1661652632;2022-08-28 05:30:32;normal
;2022-08-28 05:15:32;83;2022-08-28 05:15:32;37;2022-08-28 05:15:32;653;2022-08-28 05:15:32;32;2022-08-28 05:15:32;0;2022-08-28 05:15:32;44;2022-08-28 05:15:32;1;2022-08-28 05:15:32;30.5;2022-08-28 05:15:32;1661652932;2022-08-28 05:35:32;normal
;2022-08-28 05:20:32;83;2022-08-28 05:20:32;37;2022-08-28 05:20:32;644;2022-08-28 05:20:32;32;2022-08-28 05:20:32;0;2022-08-28 05:20:32;44;2022-08-28 05:20:32;1;2022-08-28 05:20:32;30.5;2022-08-28 05:20:32;1661653232;2022-08-28 05:40:32;normal
;2022-08-28 05:25:32;83;2022-08-28 05:25:32;37;2022-08-28 05:25:32;649;2022-08-28 05:25:32;32;2022-08-28 05:25:32;0;2022-08-28 05:25:32;44;2022-08-28 05:25:32;1;2022-08-28 05:25:32;30.5;2022-08-28 05:25:32;1661653532;2022-08-28 05:45:32;normal
;2022-08-28 05:30:32;82;2022-08-28 05:30:32;37;2022-08-28 05:30:32;649;2022-08-28 05:30:32;32;2022-08-28 05:30:32;0;2022-08-28 05:30:32;44;2022-08-28 05:30:32;1;2022-08-28 05:30:32;30.5;2022-08-28 05:30:32;1661653832;2022-08-28 05:50:32;normal
;2022-08-28 05:35:32;83;2022-08-28 05:35:32;37;2022-08-28 05:35:32;647;2022-08-28 05:35:32;32;2022-08-28 05:35:32;0;2022-08-28 05:35:32;44;2022-08-28 05:35:32;1;2022-08-28 05:35:32;30.5;2022-08-28 05:35:32;1661654132;2022-08-28 05:55:32;normal
;2022-08-28 05:40:32;83;2022-08-28 05:40:32;37;2022-08-28 05:40:32;645;2022-08-28 05:40:32;32;2022-08-28 05:40:32;0;2022-08-28 05:40:32;44;2022-08-28 05:40:32;1;2022-08-28 05:40:32;30.5;2022-08-28 05:40:32;1661654432;2022-08-28 06:00:32;normal
;2022-08-28 05:45:32;83;2022-08-28 05:45:32;37;2022-08-28 05:45:32;645;2022-08-28 05:45:32;32;2022-08-28 05:45:32;0;2022-08-28 05:45:32;44;2022-08-28 05:45:32;1;2022-08-28 05:45:32;30.5;2022-08-28 05:45:32;1661654732;2022-08-28 06:05:32;normal
;2022-08-28 05:50:32;83;2022-08-28 05:50:32;37;2022-08-28 05:50:32;643;2022-08-28 05:50:32;32;2022-08-28 05:50:32;0;2022-08-28 05:50:32;44;2022-08-28 05:50:32;1;2022-08-28 05:50:32;30.5;2022-08-28 05:50:32;1661655032;2022-08-28 06:10:32;normal
;2022-08-28 05:55:32;83;2022-08-28 05:55:32;37;2022-08-28 05:55:32;642;2022-08-28 05:55:32;32;2022-08-28 05:55:32;0;2022-08-28 05:55:32;44;2022-08-28 05:55:32;1;2022-08-28 05:55:32;30.5;2022-08-28 05:55:32;1661655332;2022-08-28 06:15:32;normal
;2022-08-28 06:00:32;83;2022-08-28 06:00:32;37;2022-08-28 06:00:32;651;2022-08-28 06:00:32;32;2022-08-28 06:00:32;0;2022-08-28 06:00:32;44;2022-08-28 06:00:32;1;2022-08-28 06:00:32;30.5;2022-08-28 06:00:32;1661655632;2022-08-28 06:20:32;normal
;2022-08-28 06:05:32;83;2022-08-28 06:05:32;37;2022-08-28 06:05:32;635;2022-08-28 06:05:32;32;2022-08-28 06:05:32;0;2022-08-28 06:05:32;45;2022-08-28 06:05:32;1;2022-08-28 06:05:32;30.5;2022-08-28 06:05:32;1661655932;2022-08-28 06:25:32;normal
;2022-08-28 06:10:32;83;2022-08-28 06:10:32;37;2022-08-28 06:10:32;644;2022-08-28 06:10:32;32;2022-08-28 06:10:32;0;2022-08-28 06:10:32;44;2022-08-28 06:10:32;1;2022-08-28 06:10:32;30.5;2022-08-28 06:10:32;1661656232;2022-08-28 06:30:32;normal
;2022-08-28 06:15:32;83;2022-08-28 06:15:32;37;2022-08-28 06:15:32;649;2022-08-28 06:15:32;32;2022-08-28 06:15:32;0;2022-08-28 06:15:32;44;2022-08-28 06:15:32;1;2022-08-28 06:15:32;30.4;2022-08-28 06:15:32;1661656532;2022-08-28 06:35:32;normal
;2022-08-28 06:20:32;82;2022-08-28 06:20:32;37;2022-08-28 06:20:32;645;2022-08-28 06:20:32;32;2022-08-28 06:20:32;2;2022-08-28 06:20:32;44;2022-08-28 06:20:32;1;2022-08-28 06:20:32;30.4;2022-08-28 06:20:32;1661656832;2022-08-28 06:40:32;normal
;2022-08-28 06:25:32;83;2022-08-28 06:25:32;37;2022-08-28 06:25:32;648;2022-08-28 06:25:32;32;2022-08-28 06:25:32;2;2022-08-28 06:25:32;44;2022-08-28 06:25:32;1;2022-08-28 06:25:32;30.4;2022-08-28 06:25:32;1661657132;2022-08-28 06:45:32;normal
;2022-08-28 06:30:32;82;2022-08-28 06:30:32;37;2022-08-28 06:30:32;647;2022-08-28 06:30:32;32;2022-08-28 06:30:32;2;2022-08-28 06:30:32;44;2022-08-28 06:30:32;1;2022-08-28 06:30:32;30.4;2022-08-28 06:30:32;1661657432;2022-08-28 06:50:32;normal
;2022-08-28 06:35:32;81;2022-08-28 06:35:32;37;2022-08-28 06:35:32;645;2022-08-28 06:35:32;32;2022-08-28 06:35:32;2;2022-08-28 06:35:32;44;2022-08-28 06:35:32;1;2022-08-28 06:35:32;30.4;2022-08-28 06:35:32;1661657732;2022-08-28 06:55:32;normal
;2022-08-28 06:40:32;83;2022-08-28 06:40:32;37;2022-08-28 06:40:32;636;2022-08-28 06:40:32;32;2022-08-28 06:40:32;2;2022-08-28 06:40:32;45;2022-08-28 06:40:32;1;2022-08-28 06:40:32;30.4;2022-08-28 06:40:32;1661658032;2022-08-28 07:00:32;normal
;2022-08-28 06:45:32;83;2022-08-28 06:45:32;37;2022-08-28 06:45:32;634;2022-08-28 06:45:32;32;2022-08-28 06:45:32;2;2022-08-28 06:45:32;44;2022-08-28 06:45:32;1;2022-08-28 06:45:32;30.4;2022-08-28 06:45:32;1661658332;2022-08-28 07:05:32;normal
;2022-08-28 06:50:32;83;2022-08-28 06:50:32;37;2022-08-28 06:50:32;642;2022-08-28 06:50:32;32;2022-08-28 06:50:32;2;2022-08-28 06:50:32;44;2022-08-28 06:50:32;1;2022-08-28 06:50:32;30.4;2022-08-28 06:50:32;1661658632;2022-08-28 07:10:32;normal
;2022-08-28 06:55:32;83;2022-08-28 06:55:32;37;2022-08-28 06:55:32;645;2022-08-28 06:55:32;32;2022-08-28 06:55:32;2;2022-08-28 06:55:32;44;2022-08-28 06:55:32;1;2022-08-28 06:55:32;30.4;2022-08-28 06:55:32;1661658932;2022-08-28 07:15:32;normal
;2022-08-28 07:00:32;83;2022-08-28 07:00:32;37;2022-08-28 07:00:32;629;2022-08-28 07:00:32;32;2022-08-28 07:00:32;2;2022-08-28 07:00:32;44;2022-08-28 07:00:32;1;2022-08-28 07:00:32;30.3;2022-08-28 07:00:32;1661659232;2022-08-28 07:20:32;normal
;2022-08-28 07:05:32;82;2022-08-28 07:05:32;37;2022-08-28 07:05:32;628;2022-08-28 07:05:32;32;2022-08-28 07:05:32;2;2022-08-28 07:05:32;44;2022-08-28 07:05:32;1;2022-08-28 07:05:32;30.3;2022-08-28 07:05:32;1661659532;2022-08-28 07:25:32;normal
;2022-08-28 07:10:32;83;2022-08-28 07:10:32;37;2022-08-28 07:10:32;647;2022-08-28 07:10:32;32;2022-08-28 07:10:32;2;2022-08-28 07:10:32;44;2022-08-28 07:10:32;1;2022-08-28 07:10:32;30.3;2022-08-28 07:10:32;1661659832;2022-08-28 07:30:32;normal
;2022-08-28 07:15:32;83;2022-08-28 07:15:32;37;2022-08-28 07:15:32;625;2022-08-28 07:15:32;32;2022-08-28 07:15:32;2;2022-08-28 07:15:32;44;2022-08-28 07:15:32;1;2022-08-28 07:15:32;30.3;2022-08-28 07:15:32;1661660132;2022-08-28 07:35:32;normal
;2022-08-28 07:20:32;83;2022-08-28 07:20:32;37;2022-08-28 07:20:32;631;2022-08-28 07:20:32;33;2022-08-28 07:20:32;2;2022-08-28 07:20:32;44;2022-08-28 07:20:32;1;2022-08-28 07:20:32;30.3;2022-08-28 07:20:32;1661660432;2022-08-28 07:40:32;normal
;2022-08-28 07:25:32;83;2022-08-28 07:25:32;37;2022-08-28 07:25:32;646;2022-08-28 07:25:32;33;2022-08-28 07:25:32;2;2022-08-28 07:25:32;44;2022-08-28 07:25:32;1;2022-08-28 07:25:32;30.3;2022-08-28 07:25:32;1661660732;2022-08-28 07:45:32;normal
;2022-08-28 07:30:32;83;2022-08-28 07:30:32;37;2022-08-28 07:30:32;640;2022-08-28 07:30:32;33;2022-08-28 07:30:32;2;2022-08-28 07:30:32;44;2022-08-28 07:30:32;1;2022-08-28 07:30:32;30.3;2022-08-28 07:30:32;1661661032;2022-08-28 07:50:32;normal
