edaae300-172d-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-13 02:16:35;87;2022-08-13 02:16:35;86;2022-08-13 02:16:35;653;2022-08-13 02:16:35;34;2022-08-13 02:16:35;0;2022-08-13 02:16:35;45;2022-08-13 02:16:35;1;2022-08-13 02:16:35;30.1;2022-08-13 02:16:35;1660346130;2022-08-13 02:31:36;normal
;2022-08-13 02:21:35;88;2022-08-13 02:21:35;86;2022-08-13 02:21:35;658;2022-08-13 02:21:35;35;2022-08-13 02:21:35;0;2022-08-13 02:21:35;44;2022-08-13 02:21:35;1;2022-08-13 02:21:35;30.1;2022-08-13 02:21:35;1660346430;2022-08-13 02:41:36;normal
;2022-08-13 02:26:35;88;2022-08-13 02:26:35;86;2022-08-13 02:26:35;659;2022-08-13 02:26:35;35;2022-08-13 02:26:35;0;2022-08-13 02:26:35;44;2022-08-13 02:26:35;1;2022-08-13 02:26:35;30.1;2022-08-13 02:26:35;1660346730;2022-08-13 02:41:38;normal
;2022-08-13 02:31:36;88;2022-08-13 02:31:36;86;2022-08-13 02:31:36;651;2022-08-13 02:31:36;35;2022-08-13 02:31:36;0;2022-08-13 02:31:36;44;2022-08-13 02:31:36;1;2022-08-13 02:31:36;30.1;2022-08-13 02:31:36;1660347030;2022-08-13 02:46:35;normal
;2022-08-13 02:41:36;88;2022-08-13 02:41:36;86;2022-08-13 02:41:36;651;2022-08-13 02:41:36;35;2022-08-13 02:41:36;0;2022-08-13 02:41:36;44;2022-08-13 02:41:36;1;2022-08-13 02:41:36;30;2022-08-13 02:41:36;1660347402;2022-08-13 02:51:36;normal
;2022-08-13 02:41:38;88;2022-08-13 02:41:38;86;2022-08-13 02:41:38;641;2022-08-13 02:41:38;35;2022-08-13 02:41:38;0;2022-08-13 02:41:38;47;2022-08-13 02:41:38;1;2022-08-13 02:41:38;30;2022-08-13 02:41:38;1660347630;2022-08-13 02:56:36;normal
;2022-08-13 02:46:35;88;2022-08-13 02:46:35;86;2022-08-13 02:46:35;640;2022-08-13 02:46:35;35;2022-08-13 02:46:35;0;2022-08-13 02:46:35;44;2022-08-13 02:46:35;1;2022-08-13 02:46:35;30;2022-08-13 02:46:35;1660347930;2022-08-13 03:01:35;normal
;2022-08-13 02:51:36;88;2022-08-13 02:51:36;86;2022-08-13 02:51:36;611;2022-08-13 02:51:36;35;2022-08-13 02:51:36;0;2022-08-13 02:51:36;44;2022-08-13 02:51:36;1;2022-08-13 02:51:36;30;2022-08-13 02:51:36;1660348230;2022-08-13 03:06:36;normal
;2022-08-13 02:56:36;88;2022-08-13 02:56:36;86;2022-08-13 02:56:36;651;2022-08-13 02:56:36;35;2022-08-13 02:56:36;0;2022-08-13 02:56:36;45;2022-08-13 02:56:36;1;2022-08-13 02:56:36;30;2022-08-13 02:56:36;1660348530;2022-08-13 03:11:35;normal
;2022-08-13 03:01:35;90;2022-08-13 03:01:35;86;2022-08-13 03:01:35;638;2022-08-13 03:01:35;35;2022-08-13 03:01:35;0;2022-08-13 03:01:35;44;2022-08-13 03:01:35;1;2022-08-13 03:01:35;30;2022-08-13 03:01:35;1660348830;2022-08-13 03:16:36;normal
;2022-08-13 03:06:36;88;2022-08-13 03:06:36;86;2022-08-13 03:06:36;646;2022-08-13 03:06:36;35;2022-08-13 03:06:36;0;2022-08-13 03:06:36;44;2022-08-13 03:06:36;1;2022-08-13 03:06:36;30;2022-08-13 03:06:36;1660349130;2022-08-13 03:21:36;normal
;2022-08-13 03:11:35;88;2022-08-13 03:11:35;86;2022-08-13 03:11:35;653;2022-08-13 03:11:35;35;2022-08-13 03:11:35;0;2022-08-13 03:11:35;45;2022-08-13 03:11:35;1;2022-08-13 03:11:35;29.9;2022-08-13 03:11:35;1660349430;2022-08-13 03:26:35;normal
;2022-08-13 03:16:36;88;2022-08-13 03:16:36;86;2022-08-13 03:16:36;630;2022-08-13 03:16:36;35;2022-08-13 03:16:36;0;2022-08-13 03:16:36;45;2022-08-13 03:16:36;1;2022-08-13 03:16:36;29.9;2022-08-13 03:16:36;1660349730;2022-08-13 03:31:35;normal
;2022-08-13 03:21:36;88;2022-08-13 03:21:36;86;2022-08-13 03:21:36;656;2022-08-13 03:21:36;35;2022-08-13 03:21:36;0;2022-08-13 03:21:36;45;2022-08-13 03:21:36;1;2022-08-13 03:21:36;29.9;2022-08-13 03:21:36;1660350030;2022-08-13 03:36:35;normal
;2022-08-13 03:26:35;88;2022-08-13 03:26:35;86;2022-08-13 03:26:35;650;2022-08-13 03:26:35;35;2022-08-13 03:26:35;0;2022-08-13 03:26:35;45;2022-08-13 03:26:35;1;2022-08-13 03:26:35;29.9;2022-08-13 03:26:35;1660350330;2022-08-13 03:41:35;normal
;2022-08-13 03:31:35;88;2022-08-13 03:31:35;86;2022-08-13 03:31:35;656;2022-08-13 03:31:35;35;2022-08-13 03:31:35;0;2022-08-13 03:31:35;44;2022-08-13 03:31:35;1;2022-08-13 03:31:35;29.8;2022-08-13 03:31:35;1660350630;2022-08-13 03:46:35;normal
;2022-08-13 03:36:35;89;2022-08-13 03:36:35;86;2022-08-13 03:36:35;635;2022-08-13 03:36:35;35;2022-08-13 03:36:35;0;2022-08-13 03:36:35;45;2022-08-13 03:36:35;1;2022-08-13 03:36:35;29.8;2022-08-13 03:36:35;1660350930;2022-08-13 03:51:35;normal
;2022-08-13 03:41:35;88;2022-08-13 03:41:35;86;2022-08-13 03:41:35;633;2022-08-13 03:41:35;35;2022-08-13 03:41:35;0;2022-08-13 03:41:35;44;2022-08-13 03:41:35;1;2022-08-13 03:41:35;29.8;2022-08-13 03:41:35;1660351230;2022-08-13 04:01:35;normal
;2022-08-13 03:46:35;88;2022-08-13 03:46:35;86;2022-08-13 03:46:35;643;2022-08-13 03:46:35;35;2022-08-13 03:46:35;0;2022-08-13 03:46:35;44;2022-08-13 03:46:35;1;2022-08-13 03:46:35;29.8;2022-08-13 03:46:35;1660351530;2022-08-13 04:01:38;normal
;2022-08-13 03:51:35;88;2022-08-13 03:51:35;86;2022-08-13 03:51:35;625;2022-08-13 03:51:35;35;2022-08-13 03:51:35;0;2022-08-13 03:51:35;45;2022-08-13 03:51:35;1;2022-08-13 03:51:35;29.8;2022-08-13 03:51:35;1660351830;2022-08-13 04:06:35;normal
;2022-08-13 04:01:35;87;2022-08-13 04:01:35;86;2022-08-13 04:01:35;646;2022-08-13 04:01:35;36;2022-08-13 04:01:35;0;2022-08-13 04:01:35;45;2022-08-13 04:01:35;1;2022-08-13 04:01:35;29.8;2022-08-13 04:01:35;1660352202;2022-08-13 04:11:35;normal
;2022-08-13 04:01:38;88;2022-08-13 04:01:38;86;2022-08-13 04:01:38;634;2022-08-13 04:01:38;36;2022-08-13 04:01:38;0;2022-08-13 04:01:38;45;2022-08-13 04:01:38;1;2022-08-13 04:01:38;29.8;2022-08-13 04:01:38;1660352430;2022-08-13 04:16:35;normal
;2022-08-13 04:06:35;88;2022-08-13 04:06:35;86;2022-08-13 04:06:35;644;2022-08-13 04:06:35;36;2022-08-13 04:06:35;0;2022-08-13 04:06:35;44;2022-08-13 04:06:35;1;2022-08-13 04:06:35;29.8;2022-08-13 04:06:35;1660352730;2022-08-13 04:26:35;normal
;2022-08-13 04:11:35;88;2022-08-13 04:11:35;86;2022-08-13 04:11:35;640;2022-08-13 04:11:35;36;2022-08-13 04:11:35;0;2022-08-13 04:11:35;45;2022-08-13 04:11:35;1;2022-08-13 04:11:35;29.8;2022-08-13 04:11:35;1660353030;2022-08-13 04:26:37;normal
;2022-08-13 04:16:35;85;2022-08-13 04:16:35;86;2022-08-13 04:16:35;637;2022-08-13 04:16:35;36;2022-08-13 04:16:35;0;2022-08-13 04:16:35;44;2022-08-13 04:16:35;1;2022-08-13 04:16:35;29.7;2022-08-13 04:16:35;1660353330;2022-08-13 04:31:35;normal
;2022-08-13 04:26:35;88;2022-08-13 04:26:35;86;2022-08-13 04:26:35;632;2022-08-13 04:26:35;36;2022-08-13 04:26:35;0;2022-08-13 04:26:35;44;2022-08-13 04:26:35;1;2022-08-13 04:26:35;29.7;2022-08-13 04:26:35;1660353702;2022-08-13 04:36:35;normal
;2022-08-13 04:26:37;88;2022-08-13 04:26:37;86;2022-08-13 04:26:37;663;2022-08-13 04:26:37;36;2022-08-13 04:26:37;0;2022-08-13 04:26:37;47;2022-08-13 04:26:37;1;2022-08-13 04:26:37;29.7;2022-08-13 04:26:37;1660353930;2022-08-13 04:41:35;normal
;2022-08-13 04:31:35;88;2022-08-13 04:31:35;86;2022-08-13 04:31:35;637;2022-08-13 04:31:35;36;2022-08-13 04:31:35;0;2022-08-13 04:31:35;44;2022-08-13 04:31:35;1;2022-08-13 04:31:35;29.7;2022-08-13 04:31:35;1660354230;2022-08-13 04:46:35;normal
;2022-08-13 04:36:35;88;2022-08-13 04:36:35;86;2022-08-13 04:36:35;647;2022-08-13 04:36:35;36;2022-08-13 04:36:35;2;2022-08-13 04:36:35;45;2022-08-13 04:36:35;1;2022-08-13 04:36:35;29.7;2022-08-13 04:36:35;1660354530;2022-08-13 04:51:35;normal
;2022-08-13 04:41:35;88;2022-08-13 04:41:35;86;2022-08-13 04:41:35;656;2022-08-13 04:41:35;36;2022-08-13 04:41:35;2;2022-08-13 04:41:35;45;2022-08-13 04:41:35;1;2022-08-13 04:41:35;29.6;2022-08-13 04:41:35;1660354830;2022-08-13 05:01:35;normal
;2022-08-13 04:46:35;88;2022-08-13 04:46:35;86;2022-08-13 04:46:35;639;2022-08-13 04:46:35;36;2022-08-13 04:46:35;5;2022-08-13 04:46:35;45;2022-08-13 04:46:35;1;2022-08-13 04:46:35;29.6;2022-08-13 04:46:35;1660355130;2022-08-13 05:01:37;normal
;2022-08-13 04:51:35;88;2022-08-13 04:51:35;86;2022-08-13 04:51:35;643;2022-08-13 04:51:35;36;2022-08-13 04:51:35;5;2022-08-13 04:51:35;45;2022-08-13 04:51:35;1;2022-08-13 04:51:35;29.6;2022-08-13 04:51:35;1660355430;2022-08-13 05:06:35;normal
;2022-08-13 05:01:35;88;2022-08-13 05:01:35;86;2022-08-13 05:01:35;637;2022-08-13 05:01:35;36;2022-08-13 05:01:35;7;2022-08-13 05:01:35;45;2022-08-13 05:01:35;1;2022-08-13 05:01:35;29.6;2022-08-13 05:01:35;1660355802;2022-08-13 05:11:35;normal
;2022-08-13 05:01:37;88;2022-08-13 05:01:37;86;2022-08-13 05:01:37;641;2022-08-13 05:01:37;36;2022-08-13 05:01:37;10;2022-08-13 05:01:37;47;2022-08-13 05:01:37;1;2022-08-13 05:01:37;29.6;2022-08-13 05:01:37;1660356030;2022-08-13 05:16:35;normal
;2022-08-13 05:06:35;87;2022-08-13 05:06:35;86;2022-08-13 05:06:35;646;2022-08-13 05:06:35;36;2022-08-13 05:06:35;12;2022-08-13 05:06:35;44;2022-08-13 05:06:35;1;2022-08-13 05:06:35;29.6;2022-08-13 05:06:35;1660356330;2022-08-13 05:21:35;normal
;2022-08-13 05:11:35;89;2022-08-13 05:11:35;86;2022-08-13 05:11:35;628;2022-08-13 05:11:35;36;2022-08-13 05:11:35;20;2022-08-13 05:11:35;44;2022-08-13 05:11:35;1;2022-08-13 05:11:35;29.6;2022-08-13 05:11:35;1660356630;2022-08-13 05:26:35;normal
;2022-08-13 05:16:35;88;2022-08-13 05:16:35;86;2022-08-13 05:16:35;655;2022-08-13 05:16:35;36;2022-08-13 05:16:35;28;2022-08-13 05:16:35;45;2022-08-13 05:16:35;1;2022-08-13 05:16:35;29.6;2022-08-13 05:16:35;1660356930;2022-08-13 05:31:35;normal
;2022-08-13 05:21:35;88;2022-08-13 05:21:35;86;2022-08-13 05:21:35;654;2022-08-13 05:21:35;36;2022-08-13 05:21:35;61;2022-08-13 05:21:35;44;2022-08-13 05:21:35;1;2022-08-13 05:21:35;29.6;2022-08-13 05:21:35;1660357230;2022-08-13 05:36:35;normal
;2022-08-13 05:26:35;87;2022-08-13 05:26:35;86;2022-08-13 05:26:35;648;2022-08-13 05:26:35;36;2022-08-13 05:26:35;97;2022-08-13 05:26:35;44;2022-08-13 05:26:35;1;2022-08-13 05:26:35;29.6;2022-08-13 05:26:35;1660357530;2022-08-13 05:41:35;normal
;2022-08-13 05:31:35;87;2022-08-13 05:31:35;86;2022-08-13 05:31:35;649;2022-08-13 05:31:35;36;2022-08-13 05:31:35;130;2022-08-13 05:31:35;44;2022-08-13 05:31:35;1;2022-08-13 05:31:35;29.6;2022-08-13 05:31:35;1660357830;2022-08-13 05:46:35;normal
;2022-08-13 05:36:35;88;2022-08-13 05:36:35;86;2022-08-13 05:36:35;635;2022-08-13 05:36:35;36;2022-08-13 05:36:35;130;2022-08-13 05:36:35;44;2022-08-13 05:36:35;1;2022-08-13 05:36:35;29.6;2022-08-13 05:36:35;1660358130;2022-08-13 05:51:35;normal
;2022-08-13 05:41:35;88;2022-08-13 05:41:35;86;2022-08-13 05:41:35;653;2022-08-13 05:41:35;36;2022-08-13 05:41:35;143;2022-08-13 05:41:35;44;2022-08-13 05:41:35;1;2022-08-13 05:41:35;29.6;2022-08-13 05:41:35;1660358430;2022-08-13 05:56:35;normal
;2022-08-13 05:46:35;87;2022-08-13 05:46:35;86;2022-08-13 05:46:35;658;2022-08-13 05:46:35;36;2022-08-13 05:46:35;99;2022-08-13 05:46:35;44;2022-08-13 05:46:35;1;2022-08-13 05:46:35;29.6;2022-08-13 05:46:35;1660358730;2022-08-13 06:06:35;normal
;2022-08-13 05:51:35;87;2022-08-13 05:51:35;86;2022-08-13 05:51:35;668;2022-08-13 05:51:35;37;2022-08-13 05:51:35;171;2022-08-13 05:51:35;44;2022-08-13 05:51:35;1;2022-08-13 05:51:35;29.6;2022-08-13 05:51:35;1660359030;2022-08-13 06:06:37;normal
;2022-08-13 05:56:35;88;2022-08-13 05:56:35;86;2022-08-13 05:56:35;644;2022-08-13 05:56:35;37;2022-08-13 05:56:35;394;2022-08-13 05:56:35;44;2022-08-13 05:56:35;1;2022-08-13 05:56:35;29.7;2022-08-13 05:56:35;1660359330;2022-08-13 06:11:35;normal
;2022-08-13 06:06:35;88;2022-08-13 06:06:35;86;2022-08-13 06:06:35;656;2022-08-13 06:06:35;36;2022-08-13 06:06:35;558;2022-08-13 06:06:35;44;2022-08-13 06:06:35;1;2022-08-13 06:06:35;29.7;2022-08-13 06:06:35;1660359702;2022-08-13 06:16:35;normal
;2022-08-13 06:06:37;88;2022-08-13 06:06:37;86;2022-08-13 06:06:37;639;2022-08-13 06:06:37;37;2022-08-13 06:06:37;558;2022-08-13 06:06:37;45;2022-08-13 06:06:37;1;2022-08-13 06:06:37;29.8;2022-08-13 06:06:37;1660359930;2022-08-13 06:21:35;normal
;2022-08-13 06:11:35;88;2022-08-13 06:11:35;86;2022-08-13 06:11:35;639;2022-08-13 06:11:35;36;2022-08-13 06:11:35;1070;2022-08-13 06:11:35;44;2022-08-13 06:11:35;1;2022-08-13 06:11:35;30;2022-08-13 06:11:35;1660360230;2022-08-13 06:26:35;normal
;2022-08-13 06:16:35;89;2022-08-13 06:16:35;86;2022-08-13 06:16:35;629;2022-08-13 06:16:35;36;2022-08-13 06:16:35;995;2022-08-13 06:16:35;44;2022-08-13 06:16:35;1;2022-08-13 06:16:35;30.2;2022-08-13 06:16:35;1660360530;2022-08-13 06:31:35;normal
;2022-08-13 06:21:35;89;2022-08-13 06:21:35;86;2022-08-13 06:21:35;646;2022-08-13 06:21:35;36;2022-08-13 06:21:35;829;2022-08-13 06:21:35;44;2022-08-13 06:21:35;1;2022-08-13 06:21:35;30.2;2022-08-13 06:21:35;1660360830;2022-08-13 06:36:35;normal
;2022-08-13 06:26:35;88;2022-08-13 06:26:35;86;2022-08-13 06:26:35;655;2022-08-13 06:26:35;36;2022-08-13 06:26:35;906;2022-08-13 06:26:35;44;2022-08-13 06:26:35;1;2022-08-13 06:26:35;30.3;2022-08-13 06:26:35;1660361130;2022-08-13 06:41:35;normal
;2022-08-13 06:31:35;88;2022-08-13 06:31:35;86;2022-08-13 06:31:35;644;2022-08-13 06:31:35;36;2022-08-13 06:31:35;760;2022-08-13 06:31:35;44;2022-08-13 06:31:35;1;2022-08-13 06:31:35;30.4;2022-08-13 06:31:35;1660361430;2022-08-13 06:46:35;normal
;2022-08-13 06:36:35;88;2022-08-13 06:36:35;86;2022-08-13 06:36:35;612;2022-08-13 06:36:35;36;2022-08-13 06:36:35;801;2022-08-13 06:36:35;44;2022-08-13 06:36:35;1;2022-08-13 06:36:35;30.4;2022-08-13 06:36:35;1660361730;2022-08-13 06:51:35;normal
;2022-08-13 06:41:35;87;2022-08-13 06:41:35;86;2022-08-13 06:41:35;657;2022-08-13 06:41:35;36;2022-08-13 06:41:35;1052;2022-08-13 06:41:35;44;2022-08-13 06:41:35;1;2022-08-13 06:41:35;30.5;2022-08-13 06:41:35;1660362030;2022-08-13 06:56:35;normal
;2022-08-13 06:46:35;88;2022-08-13 06:46:35;86;2022-08-13 06:46:35;654;2022-08-13 06:46:35;35;2022-08-13 06:46:35;1162;2022-08-13 06:46:35;44;2022-08-13 06:46:35;1;2022-08-13 06:46:35;30.6;2022-08-13 06:46:35;1660362330;2022-08-13 07:01:35;normal
;2022-08-13 06:51:35;87;2022-08-13 06:51:35;86;2022-08-13 06:51:35;661;2022-08-13 06:51:35;35;2022-08-13 06:51:35;1251;2022-08-13 06:51:35;44;2022-08-13 06:51:35;1;2022-08-13 06:51:35;30.7;2022-08-13 06:51:35;1660362630;2022-08-13 07:11:35;normal
;2022-08-13 06:56:35;88;2022-08-13 06:56:35;86;2022-08-13 06:56:35;651;2022-08-13 06:56:35;35;2022-08-13 06:56:35;1344;2022-08-13 06:56:35;44;2022-08-13 06:56:35;1;2022-08-13 06:56:35;30.9;2022-08-13 06:56:35;1660362930;2022-08-13 07:11:39;normal
;2022-08-13 07:01:35;88;2022-08-13 07:01:35;86;2022-08-13 07:01:35;637;2022-08-13 07:01:35;35;2022-08-13 07:01:35;1413;2022-08-13 07:01:35;44;2022-08-13 07:01:35;1;2022-08-13 07:01:35;31;2022-08-13 07:01:35;1660363230;2022-08-13 07:21:35;normal
;2022-08-13 07:11:35;88;2022-08-13 07:11:35;85;2022-08-13 07:11:35;660;2022-08-13 07:11:35;35;2022-08-13 07:11:35;1553;2022-08-13 07:11:35;44;2022-08-13 07:11:35;1;2022-08-13 07:11:35;31.1;2022-08-13 07:11:35;1660363602;2022-08-13 07:21:37;normal
;2022-08-13 07:11:39;88;2022-08-13 07:11:39;85;2022-08-13 07:11:39;653;2022-08-13 07:11:39;35;2022-08-13 07:11:39;1633;2022-08-13 07:11:39;47;2022-08-13 07:11:39;1;2022-08-13 07:11:39;31.3;2022-08-13 07:11:39;1660363830;2022-08-13 07:26:35;normal
;2022-08-13 07:21:35;88;2022-08-13 07:21:35;85;2022-08-13 07:21:35;652;2022-08-13 07:21:35;35;2022-08-13 07:21:35;1704;2022-08-13 07:21:35;47;2022-08-13 07:21:35;1;2022-08-13 07:21:35;31.4;2022-08-13 07:21:35;1660364202;2022-08-13 07:31:35;normal
;2022-08-13 07:21:37;88;2022-08-13 07:21:37;85;2022-08-13 07:21:37;654;2022-08-13 07:21:37;34;2022-08-13 07:21:37;1766;2022-08-13 07:21:37;45;2022-08-13 07:21:37;1;2022-08-13 07:21:37;31.6;2022-08-13 07:21:37;1660364430;2022-08-13 07:36:35;normal
;2022-08-13 07:26:35;88;2022-08-13 07:26:35;85;2022-08-13 07:26:35;649;2022-08-13 07:26:35;34;2022-08-13 07:26:35;1812;2022-08-13 07:26:35;43;2022-08-13 07:26:35;1;2022-08-13 07:26:35;31.6;2022-08-13 07:26:35;1660364730;2022-08-13 07:46:35;normal
;2022-08-13 07:31:35;88;2022-08-13 07:31:35;85;2022-08-13 07:31:35;644;2022-08-13 07:31:35;33;2022-08-13 07:31:35;1743;2022-08-13 07:31:35;43;2022-08-13 07:31:35;1;2022-08-13 07:31:35;31.8;2022-08-13 07:31:35;1660365030;2022-08-13 07:46:38;normal
;2022-08-13 07:36:35;88;2022-08-13 07:36:35;85;2022-08-13 07:36:35;639;2022-08-13 07:36:35;33;2022-08-13 07:36:35;1820;2022-08-13 07:36:35;43;2022-08-13 07:36:35;1;2022-08-13 07:36:35;31.9;2022-08-13 07:36:35;1660365330;2022-08-13 07:51:34;normal
;2022-08-13 07:46:35;88;2022-08-13 07:46:35;85;2022-08-13 07:46:35;636;2022-08-13 07:46:35;32;2022-08-13 07:46:35;1817;2022-08-13 07:46:35;43;2022-08-13 07:46:35;1;2022-08-13 07:46:35;32;2022-08-13 07:46:35;1660365702;2022-08-13 07:56:35;normal
;2022-08-13 07:46:38;88;2022-08-13 07:46:38;85;2022-08-13 07:46:38;648;2022-08-13 07:46:38;32;2022-08-13 07:46:38;1551;2022-08-13 07:46:38;43;2022-08-13 07:46:38;1;2022-08-13 07:46:38;32.2;2022-08-13 07:46:38;1660365930;2022-08-13 08:01:34;normal
;2022-08-13 07:51:34;88;2022-08-13 07:51:34;85;2022-08-13 07:51:34;614;2022-08-13 07:51:34;32;2022-08-13 07:51:34;1653;2022-08-13 07:51:34;43;2022-08-13 07:51:34;1;2022-08-13 07:51:34;32.2;2022-08-13 07:51:34;1660366230;2022-08-13 08:06:35;normal
;2022-08-13 07:56:35;88;2022-08-13 07:56:35;85;2022-08-13 07:56:35;640;2022-08-13 07:56:35;32;2022-08-13 07:56:35;1689;2022-08-13 07:56:35;42;2022-08-13 07:56:35;1;2022-08-13 07:56:35;32.3;2022-08-13 07:56:35;1660366530;2022-08-13 08:11:34;normal
;2022-08-13 08:01:34;88;2022-08-13 08:01:34;85;2022-08-13 08:01:34;621;2022-08-13 08:01:34;31;2022-08-13 08:01:34;1786;2022-08-13 08:01:34;43;2022-08-13 08:01:34;1;2022-08-13 08:01:34;32.4;2022-08-13 08:01:34;1660366830;2022-08-13 08:21:34;normal
;2022-08-13 08:06:35;88;2022-08-13 08:06:35;85;2022-08-13 08:06:35;634;2022-08-13 08:06:35;31;2022-08-13 08:06:35;1738;2022-08-13 08:06:35;43;2022-08-13 08:06:35;1;2022-08-13 08:06:35;32.6;2022-08-13 08:06:35;1660367130;2022-08-13 08:21:37;normal
;2022-08-13 08:11:34;88;2022-08-13 08:11:34;85;2022-08-13 08:11:34;611;2022-08-13 08:11:34;31;2022-08-13 08:11:34;1720;2022-08-13 08:11:34;43;2022-08-13 08:11:34;1;2022-08-13 08:11:34;32.6;2022-08-13 08:11:34;1660367430;2022-08-13 08:26:35;normal
;2022-08-13 08:21:34;88;2022-08-13 08:21:34;85;2022-08-13 08:21:34;640;2022-08-13 08:21:34;31;2022-08-13 08:21:34;1553;2022-08-13 08:21:34;43;2022-08-13 08:21:34;1;2022-08-13 08:21:34;32.7;2022-08-13 08:21:34;1660367802;2022-08-13 08:31:34;normal
;2022-08-13 08:21:37;88;2022-08-13 08:21:37;85;2022-08-13 08:21:37;631;2022-08-13 08:21:37;31;2022-08-13 08:21:37;1441;2022-08-13 08:21:37;45;2022-08-13 08:21:37;1;2022-08-13 08:21:37;32.8;2022-08-13 08:21:37;1660368030;2022-08-13 08:36:34;normal
;2022-08-13 08:26:35;88;2022-08-13 08:26:35;85;2022-08-13 08:26:35;638;2022-08-13 08:26:35;31;2022-08-13 08:26:35;1497;2022-08-13 08:26:35;42;2022-08-13 08:26:35;1;2022-08-13 08:26:35;32.8;2022-08-13 08:26:35;1660368330;2022-08-13 08:41:35;normal
;2022-08-13 08:31:34;89;2022-08-13 08:31:34;85;2022-08-13 08:31:34;634;2022-08-13 08:31:34;31;2022-08-13 08:31:34;1525;2022-08-13 08:31:34;43;2022-08-13 08:31:34;1;2022-08-13 08:31:34;32.8;2022-08-13 08:31:34;1660368630;2022-08-13 08:46:34;normal
;2022-08-13 08:36:34;88;2022-08-13 08:36:34;85;2022-08-13 08:36:34;628;2022-08-13 08:36:34;31;2022-08-13 08:36:34;1661;2022-08-13 08:36:34;43;2022-08-13 08:36:34;1;2022-08-13 08:36:34;32.9;2022-08-13 08:36:34;1660368930;2022-08-13 08:51:34;normal
;2022-08-13 08:41:35;89;2022-08-13 08:41:35;85;2022-08-13 08:41:35;630;2022-08-13 08:41:35;30;2022-08-13 08:41:35;1658;2022-08-13 08:41:35;43;2022-08-13 08:41:35;1;2022-08-13 08:41:35;33.1;2022-08-13 08:41:35;1660369230;2022-08-13 08:56:35;normal
;2022-08-13 08:46:34;88;2022-08-13 08:46:34;85;2022-08-13 08:46:34;640;2022-08-13 08:46:34;30;2022-08-13 08:46:34;1630;2022-08-13 08:46:34;42;2022-08-13 08:46:34;1;2022-08-13 08:46:34;33.1;2022-08-13 08:46:34;1660369530;2022-08-13 09:01:34;normal
;2022-08-13 08:51:34;88;2022-08-13 08:51:34;85;2022-08-13 08:51:34;621;2022-08-13 08:51:34;30;2022-08-13 08:51:34;1584;2022-08-13 08:51:34;42;2022-08-13 08:51:34;1;2022-08-13 08:51:34;33.2;2022-08-13 08:51:34;1660369830;2022-08-13 09:06:35;normal
;2022-08-13 08:56:35;88;2022-08-13 08:56:35;85;2022-08-13 08:56:35;638;2022-08-13 08:56:35;30;2022-08-13 08:56:35;1533;2022-08-13 08:56:35;41;2022-08-13 08:56:35;1;2022-08-13 08:56:35;33.3;2022-08-13 08:56:35;1660370130;2022-08-13 09:11:34;normal
;2022-08-13 09:01:34;88;2022-08-13 09:01:34;85;2022-08-13 09:01:34;634;2022-08-13 09:01:34;30;2022-08-13 09:01:34;1395;2022-08-13 09:01:34;42;2022-08-13 09:01:34;1;2022-08-13 09:01:34;33.4;2022-08-13 09:01:34;1660370430;2022-08-13 09:16:34;normal
;2022-08-13 09:06:35;88;2022-08-13 09:06:35;85;2022-08-13 09:06:35;641;2022-08-13 09:06:35;30;2022-08-13 09:06:35;1374;2022-08-13 09:06:35;42;2022-08-13 09:06:35;1;2022-08-13 09:06:35;33.4;2022-08-13 09:06:35;1660370730;2022-08-13 09:21:35;normal
;2022-08-13 09:11:34;88;2022-08-13 09:11:34;85;2022-08-13 09:11:34;614;2022-08-13 09:11:34;30;2022-08-13 09:11:34;1341;2022-08-13 09:11:34;42;2022-08-13 09:11:34;1;2022-08-13 09:11:34;33.5;2022-08-13 09:11:34;1660371030;2022-08-13 09:26:35;normal
;2022-08-13 09:16:34;88;2022-08-13 09:16:34;85;2022-08-13 09:16:34;606;2022-08-13 09:16:34;31;2022-08-13 09:16:34;1111;2022-08-13 09:16:34;42;2022-08-13 09:16:34;1;2022-08-13 09:16:34;33.5;2022-08-13 09:16:34;1660371330;2022-08-13 09:31:34;normal
;2022-08-13 09:21:35;88;2022-08-13 09:21:35;85;2022-08-13 09:21:35;647;2022-08-13 09:21:35;31;2022-08-13 09:21:35;1274;2022-08-13 09:21:35;42;2022-08-13 09:21:35;1;2022-08-13 09:21:35;33.5;2022-08-13 09:21:35;1660371630;2022-08-13 09:36:35;normal
;2022-08-13 09:26:35;88;2022-08-13 09:26:35;85;2022-08-13 09:26:35;632;2022-08-13 09:26:35;31;2022-08-13 09:26:35;1359;2022-08-13 09:26:35;42;2022-08-13 09:26:35;1;2022-08-13 09:26:35;33.7;2022-08-13 09:26:35;1660371930;2022-08-13 09:41:35;normal
;2022-08-13 09:31:34;89;2022-08-13 09:31:34;85;2022-08-13 09:31:34;645;2022-08-13 09:31:34;30;2022-08-13 09:31:34;1354;2022-08-13 09:31:34;43;2022-08-13 09:31:34;1;2022-08-13 09:31:34;33.7;2022-08-13 09:31:34;1660372230;2022-08-13 09:46:35;normal
